dur,proto,service,state,spkts,sbytes,rate,sttl,sload,sloss,sinpkt,sjit,swin,smean,is_sm_ips_ports,attack_cat,label
9e-06,sctp,-,INT,2,104,111111.1072,254,46222220.0,0,0.009,0.0,0,52,0,Exploits,1
9e-06,gre,-,INT,2,156,111111.1072,254,69333328.0,0,0.009,0.0,0,78,0,Analysis,1
9e-06,gre,-,INT,2,156,111111.1072,254,69333328.0,0,0.009,0.0,0,78,0,Exploits,1
9e-06,gre,-,INT,2,156,111111.1072,254,69333328.0,0,0.009,0.0,0,78,0,Exploits,1
9e-06,gre,-,INT,2,156,111111.1072,254,69333328.0,0,0.009,0.0,0,78,0,Exploits,1
1.6e-05,udp,-,INT,2,196,62500.00016,254,49000000.0,0,0.016,0.0,0,98,0,Exploits,1
0.224524,tcp,http,FIN,10,830,75.715734,62,26616.30664,2,24.947111,1344.946273,255,83,0,Exploits,1
0.409782,tcp,http,FIN,10,852,41.485474,62,14973.81543,2,45.531333,2261.112342,255,85,0,Exploits,1
0.258515,tcp,http,FIN,10,1064,58.023712,254,29646.24805,2,28.723889,1393.321027,255,106,0,Exploits,1
0.674665,tcp,-,FIN,10,564,25.197692,254,6023.730469,2,74.962778,5394.126729,255,56,0,Reconnaissance,1
5.600391,tcp,http,FIN,12,886,4.106856,62,1161.347534,2,509.126466,38893.67089,255,74,0,Exploits,1
0.285988,tcp,-,FIN,10,1196,59.443053,62,30127.13867,2,31.776444,1638.963244,255,120,0,Exploits,1
3e-06,udp,-,INT,2,168,333333.3215,254,224000000.0,0,0.003,0.0,0,84,0,Reconnaissance,1
0.663844,tcp,-,FIN,10,564,25.608426,254,6121.92041,2,73.760444,5551.275568,255,56,0,Reconnaissance,1
0.217312,tcp,http,FIN,10,1148,69.025183,254,38065.08594,2,24.145778,1254.080455,255,115,0,Reconnaissance,1
7.629429,tcp,http,FIN,202,9082,195.951758,62,9476.987305,2,37.957358,1929.952965,255,45,0,Exploits,1
0.502392,tcp,http,FIN,10,938,33.838119,254,13455.62891,2,53.853,3382.950901,255,94,0,Exploits,1
0.460161,tcp,http,FIN,12,908,67.367726,62,14481.8877,2,41.83282,3014.90589,255,76,0,Exploits,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
1.244202,ospf,-,INT,28,3024,21.700656,254,18749.36719,0,46.081555,57.727293,0,108,0,Fuzzers,1
1.244202,ospf,-,INT,28,3024,21.700656,254,18749.36719,0,46.081555,57.727293,0,108,0,Exploits,1
1.244202,ospf,-,INT,28,3024,21.700656,254,18749.36719,0,46.081555,57.727293,0,108,0,Exploits,1
1.244202,ospf,-,INT,28,3024,21.700656,254,18749.36719,0,46.081555,57.727293,0,108,0,Exploits,1
1.244202,ospf,-,INT,28,3024,21.700656,254,18749.36719,0,46.081555,57.727293,0,108,0,Exploits,1
0.289402,tcp,http,FIN,10,1134,58.741818,254,28223.71484,2,32.155778,1739.388491,255,113,0,Exploits,1
0.667368,tcp,-,FIN,10,564,25.473202,254,6089.59375,2,74.152,5450.195183,255,56,0,Reconnaissance,1
0.209133,tcp,http,FIN,10,508,71.724692,254,17519.95117,2,21.766333,1139.187144,255,51,0,Fuzzers,1
0.197552,tcp,http,FIN,10,758,75.929377,254,27658.54102,2,20.485667,1041.396323,255,76,0,Fuzzers,1
8e-06,udp,-,INT,2,168,125000.0003,254,84000000.0,0,0.008,0.0,0,84,0,Reconnaissance,1
0.483004,tcp,http,FIN,10,566,35.196396,254,8447.134766,2,53.667111,3414.740225,255,57,0,Fuzzers,1
0.523646,tcp,-,FIN,10,674,28.645306,254,9273.44043,2,56.548667,3256.640996,255,67,0,Fuzzers,1
2.032866,tcp,ftp,FIN,22,1186,21.152403,62,4458.729492,7,96.803144,4838.362529,255,54,0,Exploits,1
0.727527,tcp,ftp-data,FIN,8,364,20.617791,62,3507.773438,1,103.784429,6926.842878,255,46,0,Exploits,1
9e-06,udp,-,INT,2,168,111111.1072,254,74666664.0,0,0.009,0.0,0,84,0,Reconnaissance,1
0.681871,tcp,-,FIN,20,17266,39.596933,254,192446.9531,7,33.942421,2745.442647,255,863,0,Fuzzers,1
0.566928,tcp,-,FIN,10,490,26.458385,254,6223.012207,2,61.171222,3197.205408,255,49,0,Fuzzers,1
0.833854,tcp,-,FIN,10,738,20.387262,254,6380.013672,2,88.893111,4899.931215,255,74,0,Fuzzers,1
0.766293,tcp,-,FIN,10,1506,19.574758,254,14156.46484,2,77.807333,4551.385383,255,151,0,Fuzzers,1
0.583476,tcp,-,FIN,10,1098,25.707998,254,13560.11231,2,60.923778,3075.446986,255,110,0,Exploits,1
0.625871,tcp,-,FIN,12,3984,27.162147,254,46680.54688,3,51.98709,0.0,255,332,0,Exploits,1
1.173262,tcp,-,FIN,16,2080,23.012763,254,13296.2627,5,78.21747,3940.719692,255,130,0,DoS,1
0.451172,tcp,-,FIN,10,490,33.246744,254,7819.634277,2,50.120556,2478.602593,255,49,0,Fuzzers,1
0.877186,tcp,-,FIN,10,564,19.380154,254,4632.99707,2,92.579444,6044.314746,255,56,0,Reconnaissance,1
0.694908,tcp,-,FIN,10,546,24.463669,254,5664.059082,2,74.593667,5456.467953,255,55,0,Fuzzers,1
0.534477,tcp,-,FIN,10,546,31.806795,254,7364.208496,2,57.001667,3730.599306,255,55,0,Fuzzers,1
0.322297,tcp,-,FIN,10,546,46.540922,254,12212.33789,2,32.686444,1747.044154,255,55,0,Fuzzers,1
0.688948,tcp,http,FIN,10,908,27.57828,62,9498.540039,2,76.549778,5070.32997,255,91,0,Exploits,1
0.537852,tcp,-,FIN,10,484,31.607209,254,6485.055664,2,58.292333,3929.782635,255,48,0,Fuzzers,1
0.772218,tcp,http,FIN,10,808,24.604451,62,7541.911621,2,85.802,6125.042357,255,81,0,Exploits,1
0.432617,tcp,http,FIN,10,968,39.295727,254,16125.11719,2,45.916333,3158.114218,255,97,0,Exploits,1
0.249214,tcp,http,FIN,10,848,68.214468,62,24525.10742,2,27.690444,1463.810856,255,85,0,Exploits,1
0.647249,tcp,-,FIN,10,564,26.265008,254,6278.881836,2,70.543222,5494.051724,255,56,0,Reconnaissance,1
0.190223,tcp,http,FIN,10,902,78.85482,254,34149.39453,2,19.493111,1035.969762,255,90,0,Reconnaissance,1
0.894891,tcp,smtp,FIN,20,3178,43.580725,62,26997.70117,7,47.099528,2223.784116,255,159,0,Exploits,1
0.998863,tcp,pop3,FIN,20,948,43.048947,62,7216.205078,7,52.571738,2778.532203,255,47,0,Exploits,1
0.282722,tcp,http,FIN,10,844,60.12974,62,21505.22461,2,31.413556,1568.944812,255,84,0,Exploits,1
9.95755,tcp,pop3,FIN,246,10662,180.66693,62,8531.416016,7,40.64306,2217.616259,255,43,0,Exploits,1
1.232252,tcp,pop3,FIN,20,950,31.64937,62,5862.437012,7,64.855367,3167.501337,255,48,0,Exploits,1
0.305854,tcp,http,FIN,10,1582,49.043009,254,37246.53125,2,29.005111,1425.977439,255,158,0,Exploits,1
0.845421,tcp,ftp,FIN,16,9684,27.20538,254,85912.22656,5,56.361397,4507.121099,255,605,0,Exploits,1
0.379788,tcp,-,FIN,10,1294,39.495717,254,24540.00586,2,40.469444,2035.385625,255,129,0,Fuzzers,1
0.588943,tcp,-,FIN,10,2062,25.469358,254,25211.26758,2,61.491,3474.005637,255,206,0,Fuzzers,1
0.596682,tcp,-,FIN,12,3678,28.490887,254,45210.01172,3,51.066272,2996.441585,255,307,0,Fuzzers,1
0.725222,tcp,-,FIN,10,550,23.441098,254,5460.396973,2,76.432111,4164.024141,255,55,0,Fuzzers,1
1e-05,udp,-,INT,2,168,100000.0025,254,67200000.0,0,0.01,0.0,0,84,0,Reconnaissance,1
0.740256,tcp,http,FIN,10,774,20.26326,254,7532.529297,2,82.119889,4343.607744,255,77,0,Reconnaissance,1
1.189909,tcp,-,FIN,10,718,14.286807,254,4349.912598,2,124.082889,7045.530993,255,72,0,Fuzzers,1
0.810054,tcp,-,FIN,10,1716,20.986255,254,15258.24219,2,87.289222,5420.143092,255,172,0,Fuzzers,1
0.860513,tcp,-,FIN,12,3678,19.755658,254,31348.74219,3,76.312729,4647.415399,255,307,0,Fuzzers,1
1.1899,tcp,http,FIN,12,1326,17.648541,62,8175.476562,3,108.172726,5431.634445,255,111,0,Exploits,1
0.721047,tcp,-,FIN,10,2484,20.803083,254,24808.36914,2,80.116333,3876.50671,255,248,0,Fuzzers,1
0.801919,tcp,-,FIN,14,6830,26.187184,254,63278.21094,4,61.686078,3905.252043,255,488,0,Fuzzers,1
0.407476,tcp,http,FIN,10,780,36.811983,254,13782.40625,2,45.184444,2284.19162,255,78,0,Reconnaissance,1
0.456038,tcp,-,FIN,10,550,32.891996,254,8683.487305,2,56.897251,2774.308748,255,55,0,Fuzzers,1
0.69726,tcp,-,FIN,10,1294,21.512778,254,13366.60645,2,71.402444,3967.154229,255,129,0,Fuzzers,1
1.155184,tcp,-,FIN,10,564,14.71627,254,3518.054199,2,123.749556,8865.517908,255,56,0,Reconnaissance,1
0.823709,tcp,http,FIN,12,914,47.346817,62,8138.796387,2,74.882636,5161.273419,255,76,0,Exploits,1
1.094653,tcp,http,FIN,10,824,17.357098,62,5422.723145,2,121.538111,7551.945352,255,82,0,Exploits,1
0.860687,tcp,-,FIN,12,992,22.075388,254,8458.359375,3,74.362366,3747.29076,255,83,0,Fuzzers,1
44.22596,tcp,-,FIN,34,18872,1.243613,254,3313.348145,31,1337.902395,218117.9203,255,555,0,Fuzzers,1
1.004763,tcp,-,FIN,12,1092,18.909932,254,7970.038574,3,87.983997,4557.447557,255,91,0,Fuzzers,1
1.393967,tcp,-,FIN,12,1164,15.064919,254,6123.530762,3,123.169369,7697.372542,255,97,0,Fuzzers,1
1.31628,tcp,http,FIN,12,1314,15.954052,62,7323.669922,3,119.661824,7326.926789,255,110,0,Exploits,1
1.392847,tcp,-,FIN,12,1084,15.077033,254,5709.169922,3,126.622452,7018.066572,255,90,0,Fuzzers,1
2.838932,tcp,pop3,FIN,26,1222,31.349817,62,3311.104248,7,113.551523,6166.70459,255,47,0,Exploits,1
5.293481,tcp,smtp,FIN,224,286548,51.950693,62,431125.0,109,23.733184,2708.043724,255,1279,0,Exploits,1
0.837254,tcp,-,FIN,12,1080,22.693233,254,9459.495117,3,72.310179,3835.211371,255,90,0,Fuzzers,1
1.46353,tcp,-,FIN,12,1232,14.348869,254,6176.84668,3,128.066182,6890.648901,255,103,0,Fuzzers,1
1.843741,tcp,http,FIN,10,836,11.389886,62,3267.27002,2,204.796,13740.89271,255,84,0,Exploits,1
1.438237,tcp,http,FIN,10,958,13.210619,62,4800.321777,2,159.804111,10857.72385,255,96,0,DoS,1
1.263457,tcp,-,FIN,12,1174,15.038106,254,6819.385742,3,114.859729,5731.01286,255,98,0,Fuzzers,1
1.465404,tcp,http,FIN,10,800,12.965707,62,3930.656494,2,162.822667,10706.08605,255,80,0,DoS,1
1.722713,tcp,-,FIN,12,988,12.190075,254,4207.317383,3,154.066543,9183.650236,255,82,0,Fuzzers,1
2.337648,tcp,-,FIN,12,1228,8.983389,254,3853.446045,3,207.609821,11629.9491,255,102,0,Fuzzers,1
3.429712,tcp,smtp,FIN,38,30764,17.20261,62,69871.75781,16,92.694916,6891.450006,255,810,0,Exploits,1
2.360055,tcp,smtp,FIN,38,28162,24.999418,62,92950.375,16,63.757489,4592.780224,255,741,0,Exploits,1
0.844596,tcp,-,FIN,12,1014,22.495962,254,8808.945312,2,6100.475164,660910.5554,255,85,0,Fuzzers,1
1.102556,tcp,-,FIN,12,1110,19.046652,254,7386.473145,3,100.052453,5566.991932,255,93,0,Fuzzers,1
1.141352,tcp,-,FIN,12,1018,18.399231,254,6546.621582,3,103.746276,5690.86455,255,85,0,Fuzzers,1
1.067207,tcp,-,FIN,12,1110,17.803482,254,7631.134277,3,92.204997,5077.536987,255,93,0,Fuzzers,1
2.716886,tcp,-,FIN,12,1042,6.9933,254,2814.987305,4,4686.442656,489690.6958,255,87,0,Fuzzers,1
1.943965,tcp,-,FIN,36,34710,25.206216,254,138874.9375,15,55.516002,5642.882192,255,964,0,Fuzzers,1
1.834468,tcp,http,FIN,10,818,11.44746,62,3214.010742,2,203.733889,13943.57699,255,82,0,Exploits,1
1.468132,tcp,http,FIN,10,830,12.941615,62,4070.478516,2,163.125778,8862.170967,255,83,0,Exploits,1
1.616972,tcp,-,FIN,14,1196,14.224118,254,5496.693848,3,122.324774,8771.613987,255,85,0,Fuzzers,1
1.916194,tcp,-,FIN,12,3030,10.959225,254,11597.99121,3,174.199455,9364.609304,255,253,0,Fuzzers,1
2.119298,tcp,ftp,FIN,14,698,11.796359,254,2449.86792,4,156.232851,8393.567996,255,50,0,Fuzzers,1
2.22194,tcp,ftp,FIN,14,700,11.251429,254,2340.297119,4,161.935764,8703.944426,255,50,0,Fuzzers,1
2.420967,tcp,-,FIN,12,1106,8.674219,254,3350.727051,3,213.338634,13423.93219,255,92,0,Fuzzers,1
2.663656,tcp,ftp,FIN,14,698,9.385596,254,1949.200684,4,201.579082,13269.15922,255,50,0,Fuzzers,1
1.905333,tcp,http,FIN,10,936,8.922325,254,3539.538574,2,211.703667,11862.44416,255,94,0,Exploits,1
2.141633,tcp,-,FIN,12,3026,9.805601,254,10362.18652,3,194.638273,13126.89504,255,252,0,Fuzzers,1
28.213135,ospf,-,INT,20,1280,0.673445,254,344.803925,0,1484.90175,1831.332375,0,64,0,DoS,1
28.213135,ospf,-,INT,20,1280,0.673445,254,344.803925,0,1484.90175,1831.332375,0,64,0,DoS,1
28.213135,ospf,-,INT,20,1280,0.673445,254,344.803925,0,1484.90175,1831.332375,0,64,0,DoS,1
28.213135,ospf,-,INT,20,1280,0.673445,254,344.803925,0,1484.90175,1831.332375,0,64,0,Exploits,1
28.213135,ospf,-,INT,20,1280,0.673445,254,344.803925,0,1484.90175,1831.332375,0,64,0,Exploits,1
28.213135,ospf,-,INT,20,1280,0.673445,254,344.803925,0,1484.90175,1831.332375,0,64,0,Exploits,1
0.803314,tcp,smtp,FIN,48,41302,88.383873,62,402751.625,21,17.091787,1234.990701,255,860,0,Exploits,1
0.678469,tcp,-,FIN,10,564,25.056414,254,5989.956543,2,74.881778,5786.693583,255,56,0,Reconnaissance,1
1.313131,tcp,ftp,FIN,22,1186,32.746162,62,6902.586426,7,62.530048,3280.636679,255,54,0,Exploits,1
1.5e-05,udp,-,INT,2,168,66666.66835,254,44800000.0,0,0.015,0.0,0,84,0,Reconnaissance,1
0.624286,tcp,-,FIN,10,564,27.231109,254,6509.836914,2,69.365111,5393.989068,255,56,0,Reconnaissance,1
1.265907,tcp,smtp,FIN,150,172977,147.720166,62,1085855.375,72,8.49602,826.619637,255,1153,0,Exploits,1
3e-06,sctp,-,INT,2,776,333333.3215,254,1034666624.0,0,0.003,0.0,0,388,0,Fuzzers,1
3e-06,sctp,-,INT,2,776,333333.3215,254,1034666624.0,0,0.003,0.0,0,388,0,Exploits,1
3e-06,sctp,-,INT,2,776,333333.3215,254,1034666624.0,0,0.003,0.0,0,388,0,Exploits,1
3e-06,sctp,-,INT,2,776,333333.3215,254,1034666624.0,0,0.003,0.0,0,388,0,Exploits,1
3e-06,udp,-,INT,2,168,333333.3215,254,224000000.0,0,0.003,0.0,0,84,0,Reconnaissance,1
0.466699,ospf,-,INT,18,2858,36.426047,254,46282.50781,0,27.452883,32.106723,0,159,0,DoS,1
0.466699,ospf,-,INT,18,2858,36.426047,254,46282.50781,0,27.452883,32.106723,0,159,0,DoS,1
0.466699,ospf,-,INT,18,2858,36.426047,254,46282.50781,0,27.452883,32.106723,0,159,0,Exploits,1
7e-06,udp,-,INT,2,168,142857.1409,254,96000000.0,0,0.007,0.0,0,84,0,Reconnaissance,1
0.180252,tcp,http,FIN,10,974,83.216829,254,38923.28516,2,20.028,1037.535373,255,97,0,Exploits,1
0.264132,tcp,http,FIN,10,748,71.933732,62,20414.03516,2,29.348,1409.30225,255,75,0,Exploits,1
4e-06,udp,-,INT,2,2150,250000.0006,254,2150000128.0,0,0.004,0.0,0,1075,0,Fuzzers,1
1e-05,udp,-,INT,2,1970,100000.0025,254,788000000.0,0,0.01,0.0,0,985,0,Fuzzers,1
1e-05,udp,-,INT,2,1850,100000.0025,254,740000000.0,0,0.01,0.0,0,925,0,Fuzzers,1
8e-06,udp,-,INT,2,754,125000.0003,254,377000000.0,0,0.008,0.0,0,377,0,Fuzzers,1
9e-06,udp,-,INT,2,1406,111111.1072,254,624888896.0,0,0.009,0.0,0,703,0,Fuzzers,1
0.201833,tcp,http,FIN,10,1308,74.318869,254,46692.07031,2,20.555,1029.959401,255,131,0,Worms,1
6e-06,udp,-,INT,2,756,166666.6608,254,503999968.0,0,0.006,0.0,0,378,0,Fuzzers,1
1e-05,udp,-,INT,2,1768,100000.0025,254,707200000.0,0,0.01,0.0,0,884,0,Fuzzers,1
0.611251,tcp,-,FIN,22,1172,116.15523,62,14645.375,6,29.10719,1494.057221,255,53,0,Exploits,1
1.151317,tcp,ftp,FIN,22,1190,37.348532,62,7893.568848,7,54.824618,3064.999638,255,54,0,Exploits,1
0.34468,tcp,http,FIN,12,1284,60.926074,62,27318.0918,3,31.334545,1587.947651,255,107,0,Exploits,1
0.185405,tcp,-,FIN,10,512,80.903967,254,19891.58789,2,19.631667,1045.580342,255,51,0,Exploits,1
0.644655,tcp,-,FIN,20,1104,88.419389,62,13017.81641,6,33.929211,1726.833536,255,55,0,Exploits,1
1.225539,tcp,-,FIN,28,3926,43.246279,254,24714.02344,11,45.390334,2113.687864,255,140,0,Exploits,1
0.201967,tcp,http,FIN,12,4708,84.172166,254,170958.625,3,15.505545,907.923915,255,392,0,Exploits,1
0.165417,tcp,http,FIN,12,3818,102.770573,254,169269.1719,3,15.037909,855.047811,255,318,0,Exploits,1
0.414536,tcp,-,FIN,10,1204,41.009707,254,20919.77539,2,44.987,3145.425911,255,120,0,Fuzzers,1
0.419779,tcp,-,FIN,10,1332,40.4975,254,22850.11914,2,45.307222,3141.762748,255,133,0,Fuzzers,1
0.252441,tcp,-,FIN,10,1844,59.419827,254,52606.35547,2,26.244333,1373.91835,255,184,0,Fuzzers,1
7.312841,ospf,-,INT,40,10880,5.333085,254,11604.79199,0,187.50875,215.203906,0,272,0,Reconnaissance,1
0.186136,tcp,http,FIN,10,816,112.820729,62,31589.80469,2,20.681778,1082.096022,255,82,0,Exploits,1
0.246582,tcp,-,FIN,16,6924,93.275259,254,210623.6406,5,15.317467,1035.06763,255,433,0,Exploits,1
0.188998,tcp,http,FIN,10,854,79.36592,254,32550.60938,2,19.176,1028.159761,255,85,0,Reconnaissance,1
0.198691,tcp,http,FIN,10,918,75.494111,254,33297.9375,2,20.530889,1040.831903,255,92,0,Exploits,1
4.490101,udp,dns,INT,116,17078,25.611897,254,30165.91406,0,39.044355,53.99923,0,147,0,Fuzzers,1
43.982441,tcp,-,FIN,28,1568,1.250499,254,275.018829,16,1628.979295,258304.9003,255,56,0,Fuzzers,1
0.568472,tcp,smtp,FIN,18,2512,58.05035,254,33394.78125,6,33.386765,1656.963798,255,140,0,Exploits,1
0.535636,tcp,-,FIN,12,1256,39.205729,254,17205.71484,3,44.371999,2423.439261,255,105,0,Exploits,1
0.793553,tcp,-,FIN,16,906,31.503882,254,8569.055664,5,50.035199,2480.293375,255,57,0,Fuzzers,1
0.905874,tcp,-,FIN,16,904,29.805469,254,7488.899902,5,58.588333,3988.949962,255,57,0,Fuzzers,1
0.628707,tcp,http,FIN,10,964,30.220755,62,11044.89063,2,69.856333,3985.420742,255,96,0,Exploits,1
0.954264,tcp,-,FIN,14,782,26.198201,254,6094.749512,4,73.404921,4259.008478,255,56,0,Fuzzers,1
1.335126,tcp,-,FIN,16,904,21.720796,254,5081.167969,5,88.999398,4674.244929,255,57,0,Fuzzers,1
0.417471,tcp,http,FIN,10,786,40.721392,62,13567.41016,2,46.284778,2461.395282,255,79,0,DoS,1
0.328615,tcp,http,FIN,10,888,57.818418,62,19475.67773,2,36.512778,1851.790992,255,89,0,Exploits,1
0.720163,tcp,-,FIN,14,790,34.714364,254,8153.709961,4,55.397153,2757.288213,255,56,0,Fuzzers,1
0.963038,tcp,-,FIN,18,2798,32.189798,254,21955.51953,6,53.295765,2677.868827,255,155,0,Exploits,1
0.376248,tcp,http,FIN,10,1062,39.867321,254,20327.01758,2,40.678444,2131.378654,255,106,0,Exploits,1
1.30776,tcp,smtp,FIN,34,23864,42.056646,62,141695.7188,14,39.62909,2514.850279,255,702,0,Exploits,1
43.776703,tcp,-,FIN,5416,7164417,142.10755,254,1309024.125,2705,8.097634,999.922209,255,1323,0,Exploits,1
0.338931,tcp,http,FIN,10,796,50.157703,62,16923.79883,2,37.659,1937.961392,255,80,0,DoS,1
1.194859,tcp,pop3,FIN,20,934,35.987509,62,5945.471191,7,62.884579,2990.764048,255,47,0,Exploits,1
0.796488,tcp,-,FIN,10,564,21.343699,254,5102.399414,2,84.467111,6057.088309,255,56,0,Reconnaissance,1
0.320574,tcp,-,FIN,10,568,46.791071,254,12777.08203,2,35.619333,1710.907333,255,57,0,Shellcode,1
0.367036,tcp,http,FIN,10,1092,46.316981,254,21425.68945,2,40.781778,1952.597443,255,109,0,Exploits,1
7e-06,udp,snmp,INT,2,136,142857.1409,254,77714288.0,0,0.007,0.0,0,68,0,DoS,1
0.49391,tcp,http,FIN,10,770,46.567187,62,11224.7168,2,54.772111,2872.89132,255,77,0,Exploits,1
0.340732,tcp,http,FIN,10,842,49.892583,254,17796.97852,2,37.859111,1873.569022,255,84,0,DoS,1
3e-06,udp,-,INT,2,168,333333.3215,254,224000000.0,0,0.003,0.0,0,84,0,Reconnaissance,1
0.829626,tcp,-,FIN,10,564,20.49116,254,4898.592773,2,88.872111,6367.552253,255,56,0,Reconnaissance,1
7e-06,udp,-,INT,2,406,142857.1409,254,232000000.0,0,0.007,0.0,0,203,0,Shellcode,1
0.915074,tcp,-,FIN,16,1536,27.320195,254,12589.14551,8,7467.561188,937514.5145,255,96,0,Fuzzers,1
0.328484,tcp,http,FIN,10,1126,76.107208,62,24695.26758,2,36.375556,1906.726334,255,113,0,Exploits,1
0.381521,tcp,http,FIN,10,794,49.800668,62,14992.62207,2,42.391222,2080.64079,255,79,0,Exploits,1
0.580452,tcp,ssl,FIN,12,2326,32.73311,254,29397.7793,3,49.224635,2509.833838,255,194,0,Exploits,1
1.845588,tcp,smtp,FIN,24,4963,23.298808,62,20619.98633,9,80.242954,4509.168055,255,207,0,Exploits,1
1.634732,tcp,-,FIN,20,1084,34.868101,62,5040.581543,6,86.030475,4197.850148,255,54,0,Exploits,1
3e-06,sctp,-,INT,2,78,333333.3215,254,104000000.0,0,0.003,0.0,0,39,0,Exploits,1
3e-06,sctp,-,INT,2,78,333333.3215,254,104000000.0,0,0.003,0.0,0,39,0,Exploits,1
0.52179,tcp,-,FIN,10,684,28.747196,254,9444.412109,2,57.857444,3218.618558,255,68,0,Shellcode,1
1.300463,tcp,-,FIN,18,992,34.603062,62,5764.101074,6,76.497824,3791.801253,255,55,0,Exploits,1
0.884886,tcp,-,FIN,10,564,19.211514,254,4592.681641,2,96.268444,6962.485278,255,56,0,Reconnaissance,1
0.474962,tcp,http,FIN,12,906,69.479243,62,13996.90918,2,43.166726,2343.860318,255,76,0,Exploits,1
0.818168,tcp,-,FIN,10,564,20.778129,254,4967.195312,2,90.907556,6157.29677,255,56,0,Reconnaissance,1
35.181515,tcp,smtp,FIN,4144,5487011,135.440445,254,1247402.125,2070,8.538973,1048.108498,255,1324,0,DoS,1
0.37681,tcp,-,FIN,10,562,39.807859,254,10742.81445,2,39.118222,1974.184428,255,56,0,Shellcode,1
2.3e-05,udp,-,INT,2,168,43478.25991,254,29217390.0,0,0.023,0.0,0,84,0,Reconnaissance,1
3e-06,udp,-,INT,2,168,333333.3215,254,224000000.0,0,0.003,0.0,0,84,0,Reconnaissance,1
0.346076,tcp,http,FIN,10,914,43.343079,254,19024.72266,2,35.053556,1826.965145,255,91,0,Exploits,1
3.315317,tcp,smtp,FIN,182,214505,67.866815,62,514767.0625,88,18.316668,1814.419301,255,1179,0,Exploits,1
4e-06,udp,-,INT,2,2792,250000.0006,254,2792000000.0,0,0.004,0.0,0,1396,0,Exploits,1
1e-06,udp,-,INT,2,168,1000000.003,254,672000000.0,0,0.001,0.0,0,84,0,Reconnaissance,1
8e-06,udp,-,INT,2,168,125000.0003,254,84000000.0,0,0.008,0.0,0,84,0,Reconnaissance,1
0.671246,tcp,-,FIN,10,564,25.326036,254,6054.412109,2,72.456111,5411.986688,255,56,0,Reconnaissance,1
0.67514,tcp,-,FIN,10,564,25.179962,254,6019.492188,2,75.015556,5856.686828,255,56,0,Reconnaissance,1
0.277344,tcp,http,FIN,10,800,68.506983,62,20768.43359,2,30.816,1526.703697,255,80,0,Exploits,1
0.012899,tcp,-,ACC,2,96,232.576165,254,29769.75,1,0.005,0.0,255,48,0,Exploits,1
0.623815,tcp,-,FIN,10,564,27.251669,254,6514.751953,2,68.868,5433.51407,255,56,0,Reconnaissance,1
0.190103,tcp,http,FIN,10,916,99.945822,62,34718.02344,2,21.122556,1106.390556,255,92,0,Exploits,1
5e-06,ggp,-,INT,2,180,200000.0051,254,144000000.0,0,0.005,0.0,0,90,0,Analysis,1
5e-06,ggp,-,INT,2,180,200000.0051,254,144000000.0,0,0.005,0.0,0,90,0,Exploits,1
5e-06,ggp,-,INT,2,180,200000.0051,254,144000000.0,0,0.005,0.0,0,90,0,Exploits,1
3e-06,ip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Fuzzers,1
3e-06,ip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,DoS,1
3e-06,ip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,DoS,1
3e-06,ip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Exploits,1
3e-06,ipnip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Fuzzers,1
3e-06,ipnip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,DoS,1
3e-06,ipnip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,DoS,1
3e-06,ipnip,-,INT,2,180,333333.3215,254,239999984.0,0,0.003,0.0,0,90,0,Exploits,1
1.160125,tcp,ftp,FIN,22,1190,37.064971,62,7833.638672,7,55.244049,3003.477448,255,54,0,Exploits,1
1.160125,tcp,ftp,FIN,22,1190,37.064971,62,7833.638672,7,55.244049,3003.477448,255,54,0,Exploits,1
1.007653,st2,-,INT,4,360,2.977215,254,2143.594971,0,335.884344,474.999437,0,90,0,Reconnaissance,1
1.007653,st2,-,INT,4,360,2.977215,254,2143.594971,0,335.884344,474.999437,0,90,0,DoS,1
1.007653,st2,-,INT,4,360,2.977215,254,2143.594971,0,335.884344,474.999437,0,90,0,DoS,1
1.007653,st2,-,INT,4,360,2.977215,254,2143.594971,0,335.884344,474.999437,0,90,0,Exploits,1
0.192322,tcp,-,FIN,12,5098,88.393423,254,194423.9375,3,16.351728,966.663892,255,425,0,Exploits,1
0.187225,tcp,-,FIN,10,1988,80.117506,254,76485.51563,2,18.832,1009.364964,255,199,0,Exploits,1
0.675253,tcp,-,FIN,10,564,25.17575,254,6018.485352,2,75.028111,5481.721996,255,56,0,Reconnaissance,1
8e-06,argus,-,INT,2,180,125000.0003,254,90000000.0,0,0.008,0.0,0,90,0,DoS,1
3e-06,chaos,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,Backdoor,1
3e-06,chaos,-,INT,2,200,333333.3215,254,266666656.0,0,0.003,0.0,0,100,0,Exploits,1
